param_set,method,estimation_time,fitting_time,fit_success,param_success,fit_message,fit_nfev,true_frequency,true_phase,true_position,true_width,initial_frequency,initial_phase,initial_position,initial_width,fitted_frequency,fitted_phase,fitted_position,fitted_width,error_frequency,error_phase,error_position,error_width
18,True + lmfit (dual_annealing),0.00040912628173828125,0.7989187240600586,True,True,['Maximum number of iteration reached'],8246,0.12082311149578229,6.200793499895842,12.722447692966574,0.6762754764490999,0.12082311149578229,6.200793499895842,12.722447692966574,0.6762754764490999,0.1179215585444484,6.217605912021281,12.725575611241071,0.6856197436833024,0.02401488353852877,0.0026757784950617956,0.0002458582145499138,0.013817249862831234
19,Standard lmfit (least_squares),0.0003986358642578125,0.011580228805541992,True,True,`ftol` termination condition is satisfied.,81,0.05524601126742228,5.123695265839092,12.068573438476172,2.2141207873188633,0.525,3.141592653589793,10.0,1.55,0.05748203927660204,5.044930257539284,11.966407203750848,2.273383149958544,0.040474017180282956,0.012535840413588559,0.008465477319763817,0.02676564123289914
19,ZeroGuess + lmfit (least_squares),0.0011162757873535156,0.006280660629272461,True,True,`ftol` termination condition is satisfied.,35,0.05524601126742228,5.123695265839092,12.068573438476172,2.2141207873188633,0.06389584392309189,4.882377624511719,11.668193817138672,2.3597004413604736,0.05748208507265325,5.044929003262675,11.966405780662933,2.2733839818580948,0.04047484612793289,0.012536040037910853,0.008465595236593128,0.026766016957455518
19,True + lmfit (least_squares),0.00041937828063964844,0.0056917667388916016,True,True,`ftol` termination condition is satisfied.,30,0.05524601126742228,5.123695265839092,12.068573438476172,2.2141207873188633,0.05524601126742228,5.123695265839092,12.068573438476172,2.2141207873188633,0.0574819838331843,5.044931782811174,11.966408937530097,2.2733821514144354,0.04047301360705718,0.012535597659027687,0.008465333659101786,0.026765190243904117
19,Standard lmfit (dual_annealing),0.0004391670227050781,0.763704776763916,True,True,['Maximum number of iteration reached'],8186,0.05524601126742228,5.123695265839092,12.068573438476172,2.2141207873188633,0.525,3.141592653589793,10.0,1.55,0.057482018530756976,5.044932649767857,11.966410330395428,2.273382713350732,0.040473641662764376,0.01253545967858623,0.00846521824651075,0.026765444040490024
19,ZeroGuess + lmfit (dual_annealing),0.001127004623413086,0.7660017013549805,True,True,['Maximum number of iteration reached'],8231,0.05524601126742228,5.123695265839092,12.068573438476172,2.2141207873188633,0.06389584392309189,4.882377624511719,11.668193817138672,2.3597004413604736,0.05748213965368758,5.044929542856229,11.966405528994526,2.2733810414461653,0.040475834091282255,0.0125359541589295,0.008465616089795727,0.026764688930571736
19,True + lmfit (dual_annealing),0.0004162788391113281,0.7698884010314941,True,True,['Maximum number of iteration reached'],8241,0.05524601126742228,5.123695265839092,12.068573438476172,2.2141207873188633,0.05524601126742228,5.123695265839092,12.068573438476172,2.2141207873188633,0.057481927512743114,5.044933502557325,11.966411356708644,2.2733821080651184,0.04047199415895778,0.01253532395292692,0.008465133206367359,0.02676517066533493
20,Standard lmfit (least_squares),0.0004172325134277344,0.022907018661499023,True,False,`ftol` termination condition is satisfied.,164,0.7827068293516485,0.465236267850866,8.584657285442727,0.4360202726228761,0.525,3.141592653589793,10.0,1.55,0.05000000000000001,3.2149834438892104,9.73960496238951,0.10000000103857323,0.9361191213299911,0.4376358553194826,0.13453625911255235,0.7706528633702647
20,ZeroGuess + lmfit (least_squares),0.0011684894561767578,0.015892744064331055,True,False,`ftol` termination condition is satisfied.,106,0.7827068293516485,0.465236267850866,8.584657285442727,0.4360202726228761,0.7487413883209229,3.655715227127075,8.535280227661133,0.4535515010356903,0.050000313117879135,4.047432211659107,8.21604877239704,0.13261171226266238,0.9361187212850862,0.4298758084191811,0.042938058071432715,0.6958588382486489
20,True + lmfit (least_squares),0.0003960132598876953,0.005162715911865234,True,True,`ftol` termination condition is satisfied.,25,0.7827068293516485,0.465236267850866,8.584657285442727,0.4360202726228761,0.7827068293516485,0.465236267850866,8.584657285442727,0.4360202726228761,0.7911286943539055,0.3934112092801107,8.573208377366006,0.44242481751676976,0.01075992272768754,0.011431313109400614,0.0013336476572146131,0.014688640175758697
20,Standard lmfit (dual_annealing),0.0003960132598876953,0.7946131229400635,True,True,['Maximum number of iteration reached'],8361,0.7827068293516485,0.465236267850866,8.584657285442727,0.4360202726228761,0.525,3.141592653589793,10.0,1.55,0.7911287637187858,0.39341101945159784,8.573208349582412,0.4424247970026753,0.010760011349477568,0.011431343321546775,0.0013336508936389884,0.014688593127270893
20,ZeroGuess + lmfit (dual_annealing),0.001112222671508789,0.8000741004943848,True,True,['Maximum number of iteration reached'],8306,0.7827068293516485,0.465236267850866,8.584657285442727,0.4360202726228761,0.7487413883209229,3.655715227127075,8.535280227661133,0.4535515010356903,0.7911286886491772,0.39340819730069815,8.573207830827865,0.4424242264130204,0.010759915439226341,0.011431792480812612,0.001333711321741081,0.014687284496249162
20,True + lmfit (dual_annealing),0.0004172325134277344,0.7828080654144287,True,True,['Maximum number of iteration reached'],8311,0.7827068293516485,0.465236267850866,8.584657285442727,0.4360202726228761,0.7827068293516485,0.465236267850866,8.584657285442727,0.4360202726228761,0.7911286432447633,0.39341632133897314,8.573209361911543,0.4424248545910041,0.010759857429749239,0.01143049949996328,0.0013335329705702992,0.01468872520445272
21,Standard lmfit (least_squares),0.0003998279571533203,0.021814823150634766,True,False,`ftol` termination condition is satisfied.,146,0.8699482545818139,3.9162976324754704,8.308980248526492,0.2843192158294685,0.525,3.141592653589793,10.0,1.55,0.7068796360425815,3.917163046404718e-21,8.643505404862045,0.21738364085504117,0.18744634256162723,0.3767018731724421,0.04026067535722907,0.2354240278102573
